index_of_pixel,label,source_of_pixel
[35 33 49],1.0,1
[26 27 34],2.0,4
[42 28 46],1.0,10
[37 42 38],2.0,10
[42 30 29],1.0,1
[25 24 31],1.0,8
[66 62 33],1.0,3
[39 61 25],1.0,3
[65 75 59],1.0,3
[38 53 56],1.0,1
[46 36 46],1.0,9
[57 54 42],1.0,1
[48 57 60],1.0,3
[19 34 30],2.0,7
[65 24 46],1.0,2
[54 65 36],1.0,10
[36 33 65],1.0,1
[45 56 32],2.0,10
[31 25 47],1.0,6
[66 28 58],1.0,3
[32 48 56],1.0,9
[43 36 51],1.0,9
[43 35 62],1.0,1
[49 51 42],1.0,3
[38 45 55],1.0,9
[61 27 43],1.0,9
[30 37 27],1.0,6
[66 30 33],1.0,9
[69 20 36],1.0,3
[53 49 35],2.0,10
[76 29 45],2.0,3
[26 25 37],1.0,4
[76 33 47],2.0,3
[56 85 49],1.0,3
[52 71 57],1.0,3
[46 38 48],2.0,10
[16 29 35],1.0,6
[ 8 43 23],2.0,6
[35 28 40],2.0,10
[47 20 30],1.0,5
[48 39 55],1.0,3
[46 49 37],1.0,9
[25 42 35],2.0,7
[38 47 34],1.0,3
[10 37 37],1.0,6
[63 65 49],1.0,3
[34 37 52],1.0,1
[57 88 45],1.0,3
[49 49 30],1.0,10
[47 64 53],1.0,1
[52 48 38],2.0,10
[59 53 41],1.0,2
[51 55 26],1.0,5
[40 18 49],1.0,2
[42 32 29],1.0,10
[79 24 44],2.0,3
[28 32 37],1.0,2
[54 20 59],1.0,9
[56 74 41],1.0,3
[66 59 42],1.0,3
[69 75 55],1.0,3
[63 33 42],1.0,2
[59 43 37],1.0,10
[19 48 33],2.0,7
[65 55 42],1.0,2
[40 18 30],1.0,2
[46 59 38],2.0,10
[37 58 55],1.0,3
[58 54 43],1.0,10
[54 63 41],1.0,3
[74 77 45],1.0,3
[44 25 30],2.0,8
[40 40 64],1.0,1
[51 48 40],2.0,10
[32 49 48],1.0,3
[35 14 35],1.0,8
[69 36 43],2.0,3
[28 12 21],1.0,0
[47 68 47],1.0,3
[75 63 50],1.0,3
[12 36 26],2.0,7
[38 24 29],1.0,5
[68 40 47],1.0,10
[41 57 42],2.0,1
[81 40 56],1.0,3
[39 58 46],1.0,9
[63 64 29],1.0,3
[28 51 34],1.0,7
[30 50 36],1.0,8
[52 50 32],2.0,10
[46 60 33],1.0,2
[49 54 43],2.0,10
[41 20 56],1.0,9
[51 74 49],1.0,3
[69 20 39],1.0,9
[45 56 51],1.0,3
[21 18 23],1.0,0
[39 65 43],1.0,10
[15 47 40],1.0,6
[55 47 38],2.0,10
[25 17 13],1.0,0
[26 50 29],2.0,7
[54 42 24],1.0,3
[11 38 35],2.0,7
[42 56 57],1.0,1
[43 25 38],2.0,8
[68 63 48],1.0,3
[48 59 42],2.0,10
[49 53 61],1.0,1
[49 45 23],1.0,4
[57 57 61],1.0,1
[14 31 23],2.0,7
[11 34 15],2.0,7
[30 37 22],1.0,5
[32 35 30],1.0,9
[63 23 37],1.0,3
[26 43 28],2.0,7
[63 51 45],1.0,2
[79 61 51],1.0,3
[38 52 35],1.0,4
[35 27 32],1.0,2
[50 49 45],2.0,10
[38 40 27],1.0,1
[25 32 40],1.0,9
[58 78 38],1.0,3
[45 48 37],2.0,10
[28 45 33],1.0,4
[27 51 42],2.0,1
[27 16 39],1.0,7
[50 37 39],2.0,3
[43 66 59],1.0,3
[43 43 31],1.0,2
[51 57 34],1.0,9
[47 51 27],1.0,2
[32 42 47],2.0,1
[42 78 51],1.0,3
[24 26 36],1.0,4
[35 57 26],1.0,5
[49 66 55],1.0,3
[39 49 42],2.0,10
[41 45 50],2.0,10
[46 40 53],2.0,10
[50 36 30],1.0,1
[38 45 58],1.0,1
[ 5 26 47],1.0,6
[75 37 40],2.0,3
[75 34 49],2.0,3
[41 32 56],1.0,9
[44 40 53],1.0,1
[77 33 55],1.0,3
[49 64 33],2.0,10
[46 30 30],1.0,1
[36 24 22],1.0,5
[33 48 50],2.0,1
[21  5 12],1.0,0
[46 41 28],1.0,10
[41 49 42],2.0,10
[40 49 36],2.0,10
[20 30 19],2.0,7
[66 33 61],1.0,1
[69 27 34],1.0,9
[48 44 30],1.0,10
[70 24 41],2.0,3
[19 13 26],1.0,7
[ 7 42 24],2.0,7
[72 35 30],1.0,3
[22 49 35],1.0,7
[57 46 29],1.0,2
[42 26 39],2.0,5
[41 40 32],1.0,3
[19 19 46],1.0,6
[34 41 41],2.0,1
[51 62 42],1.0,9
[69 32 31],1.0,9
[57 55 31],1.0,9
[38 43 56],1.0,1
[33 27 42],1.0,9
[37 17 41],2.0,2
[65 31 54],1.0,3
[66 63 36],1.0,10
[41 53 54],1.0,9
[39 48 30],1.0,3
[59 42 27],1.0,10
[55 40 27],1.0,3
[27 49 27],1.0,5
[16 47 30],2.0,7
[36 64 24],1.0,3
[57 74 35],1.0,3
[76 26 45],2.0,3
[48 63 43],1.0,2
[78 23 48],1.0,3
[70 28 52],1.0,9
[45 56 31],1.0,10
[ 4 30 29],1.0,6
[26 28 38],1.0,4
[26 28 46],1.0,6
[71 41 42],1.0,10
[52 27 37],1.0,9
[52 48 57],1.0,1
[18 27 25],1.0,0
[52 43 34],2.0,10
[54 37 36],1.0,5
[49 50 37],1.0,9
[51 13 35],1.0,2
[18 40  8],1.0,0
[12 25 22],1.0,6
[41 80 55],1.0,3
[28 43 46],2.0,1
[47 63 50],1.0,3
[18 41 36],2.0,7
[44 40 58],1.0,3
[52 20 46],1.0,1
[30 37 30],1.0,5
[42 54 32],1.0,9
[57 46 27],1.0,3
[47 61 37],2.0,10
[20 40 46],1.0,6
[40 28 35],2.0,8
[27 42 57],1.0,1
[15 25 24],2.0,7
[34 35 24],1.0,8
[ 5 41 31],1.0,7
[30 49 24],2.0,7
[32 36 20],1.0,8
[27 31 31],2.0,4
[46 22 46],2.0,2
[59 55 45],1.0,9
[71 31 34],1.0,3
[31 45 54],1.0,9
[23 56 25],1.0,7
[16 45 24],2.0,7
[33 40 18],1.0,5
[19 38 38],1.0,6
[29 21 30],1.0,8
[48 58 53],2.0,10
[40 22 37],2.0,2
[75 43 42],1.0,3
[23 40 29],2.0,7
[20 19  5],1.0,0
[35 43 30],1.0,9
[15 45 26],2.0,7
[70 32 45],1.0,10
[24 42 42],1.0,9
[74 64 47],1.0,3
[56 54 32],1.0,10
[49 23 41],1.0,9
[37 26 41],1.0,9
[15 46 30],2.0,7
[10 33 38],1.0,6
[52 49 32],2.0,10
[40 46 29],1.0,4
[44 32 41],1.0,4
[13 22 31],1.0,7
[58 50 42],1.0,10
[78 31 37],2.0,3
[64 28 57],1.0,3
[36 42 37],1.0,4
[71 33 32],1.0,3
[53 50 51],2.0,10
[38 28 38],1.0,10
[19 25 34],1.0,6
[50 64 37],2.0,10
[74 48 49],1.0,3
[68 30 44],1.0,2
[26 33 33],2.0,7
[46 26 39],1.0,2
[73 29 34],1.0,3
[57 27 26],1.0,2
[48 52 34],1.0,5
[70 34 43],2.0,3
[34 41 30],1.0,9
[16 43 29],1.0,6
[16 42 20],2.0,7
[10 14 14],1.0,0
[35 36 36],1.0,1
[51 56 45],2.0,10
[46 48 29],1.0,9
[77 39 38],2.0,3
[11 40 27],1.0,6
[40 55 40],2.0,1
[42 60 43],1.0,9
[32 51 40],1.0,3
[ 5 41 28],2.0,7
[33 64 44],1.0,3
[31 44 50],2.0,1
[39 42 29],1.0,9
[33 46 33],2.0,1
[10 31 26],2.0,7
[52 30 29],1.0,3
[27 31 42],1.0,9
[42 45 33],1.0,5
[31 46 47],2.0,1
[58 47 41],1.0,10
[20 53 44],1.0,6
[23 27 38],1.0,6
[51 59 52],2.0,10
[57 22 24],1.0,2
[31 54 37],2.0,1
[50 67 54],1.0,3
[ 9 42 23],2.0,7
[67 61 50],1.0,3
[37 27 30],1.0,5
[11 38 32],2.0,7
[38 46 38],1.0,4
[43 38 33],2.0,10
[46 66 60],1.0,3
[23 42 35],2.0,7
[69 33 37],1.0,9
[53 41 52],2.0,10
[23 15 21],2.0,0
[46 26 41],1.0,1
[64 44 43],1.0,3
[35 36 27],1.0,5
[32 38 35],1.0,3
[39 15 38],2.0,2
[60 55 38],1.0,10
[48 57 47],1.0,3
[40 47 45],2.0,1
[42 52 50],1.0,3
[64 55 47],1.0,3
[50 39 43],1.0,1
[51 37 33],1.0,2
[36 51 45],1.0,3
[34 28 39],1.0,10
[38 43 38],2.0,1
[43 52 37],1.0,3
[27 52 35],1.0,7
[22 46 19],2.0,7
[44 40 55],1.0,1
[44 43 34],2.0,1
[48 17 32],1.0,4
[41 77 43],1.0,3
[17 23 39],1.0,7
[38 60 44],2.0,1
[32 25 34],1.0,6
[72 31 38],1.0,9
[30 27 31],1.0,6
[27 39 31],2.0,4
[10 17 40],1.0,6
[47 40 33],2.0,10
[47 60 51],1.0,3
[31 29 54],1.0,9
[16 40 25],2.0,7
[66 38 40],2.0,3
[76 46 41],1.0,3
[31 63 41],1.0,3
[51 73 37],1.0,3
[59 79 58],1.0,3
[40 26 48],1.0,1
[41 52 47],2.0,1
[35 59 38],1.0,5
[64 57 45],1.0,10
[60 51 53],2.0,10
[39 30 30],1.0,2
[44 37 54],2.0,10
[71 45 37],1.0,9
[ 9 35 29],2.0,7
[62 62 44],1.0,3
[10 35 29],2.0,7
[38 44 43],1.0,9
[43 11 32],1.0,4
[51 14 34],1.0,4
[12 44 30],2.0,7
[60 36 37],2.0,3
[48 52 23],1.0,2
[53 25 36],1.0,1
[20 12 14],1.0,0
[39 54 31],1.0,9
[ 7 40 20],1.0,7
[69 30 41],2.0,3
[61 57 42],1.0,3
[29 36 63],1.0,1
[42 36 35],2.0,5
[31 37 35],1.0,6
[48 63 36],2.0,10
[38 48 43],2.0,10
[29 49 46],1.0,6
[44 53 56],1.0,1
[13 46 42],1.0,6
[50 59 38],2.0,10
[22 27 43],1.0,6
[43 49 45],2.0,10
[56 29 55],1.0,1
[63 31 49],1.0,2
[43 56 49],2.0,1
[50 59 56],1.0,3
[47 43 30],1.0,4
[51 33 23],1.0,5
[48 62 31],1.0,10
[38 22 32],2.0,8
[64 28 54],1.0,9
[51 37 37],2.0,3
[34 42 35],2.0,5
[58 33 50],2.0,3
[44 22 57],1.0,1
[50 45 27],1.0,3
[44 39 32],1.0,5
[41 55 56],1.0,1
[42 18 29],2.0,8
[29 55 38],1.0,3
[63 35 40],2.0,9
[36 66 26],1.0,3
[17 41 15],2.0,7
[63 42 52],1.0,10
[37 41 34],1.0,10
[27 24 28],1.0,6
[40 41 37],1.0,4
[50 37 31],1.0,5
[42 37 35],2.0,10
[23 31 39],1.0,6
[51 24 39],1.0,2
[29 58 60],1.0,3
[56 52 59],1.0,3
[28 34 29],2.0,4
[54 26 54],1.0,9
[74 42 50],1.0,3
[42 31 22],1.0,2
[45 62 29],1.0,3
[47 50 29],1.0,2
[48 57 32],2.0,10
[41 51 48],1.0,9
[36 26 46],1.0,9
[54 38 43],1.0,9
[42 21 44],2.0,2
[49 39 33],1.0,9
[62 73 28],1.0,3
[46 23 37],1.0,4
[15 40 26],2.0,7
[66 61 57],1.0,3
[41 24 50],1.0,1
[41 27 43],1.0,2
[61 28 32],1.0,2
[74 44 47],1.0,10
[42 39 32],1.0,2
[44 38 18],1.0,5
[65 53 41],1.0,9
[50 31 60],1.0,1
[79 64 54],1.0,3
[48 59 59],1.0,1
[43 30 37],2.0,8
[67 20 35],1.0,3
[56 44 32],1.0,9
[32 45 30],2.0,7
[48 52 27],1.0,2
[42 54 34],2.0,10
[70 57 54],1.0,3
[53 51 37],1.0,2
[51 51 40],2.0,10
[73 56 47],1.0,3
[45 52 38],1.0,5
[56 33 32],1.0,3
[49 34 49],1.0,10
[27 32 45],1.0,9
[51 38 40],2.0,3
[34 22 38],2.0,5
[14 37 18],1.0,0
[41 33 17],1.0,5
[40 29 19],1.0,8
[61 55 30],1.0,2
[51 65 34],1.0,3
[16 53 47],1.0,6
[56 42 41],2.0,10
[37 55 36],2.0,1
[36 65 51],1.0,3
[52 55 40],1.0,2
[21 12  9],1.0,0
[80 31 44],2.0,3
[79 40 36],1.0,3
[75 26 45],2.0,3
[53 34 30],1.0,3
[52 69 49],1.0,3
[42 30 31],2.0,8
[46 81 40],1.0,3
[66 52 30],1.0,3
[44 47 41],2.0,10
[37 29 40],1.0,4
[51 18 50],1.0,1
[77 77 56],1.0,3
[71 44 41],1.0,10
[34 53 50],2.0,1
[51 53 34],1.0,5
[22 44 32],2.0,7
[26 56 47],1.0,6
[47 80 43],1.0,3
[47 48 41],2.0,10
[73 22 38],2.0,3
[46 36 57],1.0,9
[50 44 22],1.0,2
[12 44 25],2.0,7
[43 27 48],1.0,1
[33 55 38],2.0,1
[52 45 57],1.0,9
[53 40 29],1.0,5
[17 45 31],2.0,7
[83 36 58],1.0,3
[33 20 38],1.0,4
[41 33 40],2.0,10
[16 39 24],2.0,7
[50 51 59],1.0,3
[50 64 41],2.0,10
[52 29 30],1.0,2
[44 51 29],1.0,10
[51 56 39],1.0,5
[66 43 52],1.0,3
[16 51 33],1.0,7
[26 20 43],1.0,6
[28 20 46],1.0,6
[35 48 44],2.0,1
[64 48 48],1.0,9
[55 68 38],1.0,10
[12 27  2],1.0,0
[49 53 38],1.0,5
[45 37 53],2.0,10
[51 31 30],1.0,1
[29 34 33],2.0,4
[47 24 32],1.0,2
[19 16 34],1.0,6
[45 57 49],1.0,3
[57 57 59],1.0,3
[37 38 54],1.0,1
[49 37 30],1.0,5
[50 72 32],1.0,3
[65 53 56],1.0,9
[49 33 60],1.0,1
[35 71 34],1.0,3
[35 46 41],2.0,1
[36 36 37],1.0,3
[61 59 33],1.0,2
[49 46 49],2.0,10
[69 44 28],1.0,10
[54 37 52],2.0,3
[42 42 35],1.0,2
[14 37 37],2.0,7
[35 51 54],1.0,3
[42 34 24],1.0,5
[74 66 55],1.0,3
[61 45 36],1.0,3
[36 29 26],1.0,7
[72 45 41],1.0,10
[13  7  9],1.0,0
[65 21 40],1.0,3
[10 25  6],1.0,0
[61 85 47],1.0,3
[32 27 29],2.0,4
[28 51 33],1.0,5
[28 51 45],2.0,1
[45 31 28],1.0,3
[27 34 30],2.0,4
[52 56 27],1.0,10
[48 50 25],1.0,3
[49 53 44],2.0,10
[38 51 43],1.0,9
[28 40 18],1.0,5
[66 48 45],1.0,9
[45 48 25],1.0,5
[45 54 47],1.0,2
[44 17 50],1.0,1
[67 48 41],1.0,9
[44 43 49],2.0,10
[11 20  5],1.0,0
[23 39 36],2.0,7
[42 41 22],1.0,2
[47 52 26],1.0,5
[37 34 47],2.0,10
[63 40 46],1.0,9
[46 32 51],1.0,1
[52 46 28],1.0,10
[56 46 36],1.0,10
[51 71 57],1.0,3
[38 47 33],1.0,9
[44 73 59],1.0,3
[14 34 36],2.0,7
[40 54 51],2.0,10
[47 33 47],1.0,9
[45 35 34],2.0,8
[41 47 59],1.0,3
[39 53 43],2.0,1
[27 37 50],1.0,9
[41 32 45],2.0,10
[36 47 32],1.0,3
[41 35 28],1.0,4
[38 49 38],2.0,10
[50 56 30],1.0,5
[36 32 49],1.0,9
[57 52 53],2.0,10
[22  8  7],1.0,0
[51 24 26],1.0,4
[ 8 41 28],2.0,7
[50 29 26],1.0,4
[80 30 44],2.0,3
[41 28 18],1.0,8
[53 61 47],2.0,10
[25 46 26],1.0,1
[38 78 56],1.0,3
[62 34 45],2.0,3
[47 53 27],1.0,3
[32 47 33],2.0,1
[40 37 39],2.0,10
[10 30 32],1.0,6
[76 45 49],1.0,3
[42 54 51],1.0,9
[69 38 44],1.0,10
[46 55 32],1.0,2
[19 32 22],1.0,6
[44 39 42],2.0,10
[35 33 32],2.0,5
[58 30 40],1.0,2
[66 45 53],1.0,10
[50 34 44],2.0,3
[47 36 42],1.0,1
[70 42 40],1.0,10
[55 55 46],1.0,1
[22 20 29],1.0,6
[26 16 32],1.0,8
[55 16 46],1.0,2
[52 32 41],1.0,1
[60 40 43],2.0,3
[28 48 39],1.0,7
[42 20 46],2.0,2
[76 61 41],1.0,3
[52 54 31],1.0,10
[26 36 34],2.0,7
[46 57 26],1.0,5
[41 80 51],1.0,3
[22 50 30],1.0,6
[47 24 34],1.0,8
[15 43 29],2.0,7
[62 51 45],1.0,9
[73 37 50],2.0,3
[32 67 52],1.0,3
[49 51 41],1.0,9
[60 34 49],1.0,2
[28 41 26],2.0,7
[ 6 48 40],1.0,6
[59 20 46],1.0,9
[14 42 25],2.0,7
[54 76 52],1.0,3
[20 26 20],1.0,7
[64 55 44],1.0,10
[38 55 34],2.0,1
[44 38 31],1.0,2
[44 31 46],1.0,10
[45 57 34],1.0,2
[61 26 58],1.0,1
[28 42 19],2.0,7
[38 21 44],1.0,9
[42 39 46],2.0,10
[45 48 49],1.0,9
[39 46 48],2.0,1
[67 39 46],1.0,9
[34 45 28],1.0,9
[57 35 62],1.0,1
[40 50 34],2.0,1
[35 41 26],1.0,5
[35 22 38],2.0,5
[13 18 23],1.0,7
[40 43 38],2.0,10
[57 26 44],1.0,9
[44 52 48],2.0,1
[68 31 47],2.0,3
[70 28 44],1.0,9
[18 34 26],2.0,7
[68 42 51],1.0,3
[58 55 37],1.0,3
[49 69 25],1.0,3
[26 44 26],2.0,7
[52 23 46],1.0,1
[31 43 36],1.0,4
[36 26 41],1.0,9
[19 48 29],2.0,7
[38 67 29],1.0,3
[16 37 26],2.0,7
[25 39 29],1.0,6
[41 54 21],1.0,5
[57 37 58],1.0,9
[44 31 39],1.0,9
[49 13 37],1.0,2
[39 22 35],2.0,8
[39 41 46],1.0,9
[40 32 36],2.0,8
[30 47 44],1.0,10
[19 27 13],1.0,0
[38 51 56],1.0,1
[41 13 41],2.0,2
[41 21 59],1.0,1
[27 38 19],2.0,7
[34 51 34],2.0,1
[54 57 38],1.0,2
[36 51 34],1.0,10
[33 38 33],1.0,9
[22 42 38],1.0,4
[38 49 30],2.0,8
[21 23 40],1.0,6
[13 53 26],2.0,7
[76 54 56],1.0,3
[52 48 36],2.0,10
[65 36 30],1.0,3
[42 59 45],1.0,2
[40 45 28],1.0,3
[26 40 39],1.0,9
[80 22 48],1.0,3
[ 5 34 29],1.0,6
[71 73 46],1.0,3
[61 56 40],1.0,2
[30 61 60],1.0,3
[34 45 49],2.0,1
[23 17 16],1.0,0
[36 35 51],2.0,10
[51 54 32],1.0,9
[48 36 43],2.0,3
[46 58 42],1.0,9
[46 53 39],1.0,3
[63 39 29],1.0,3
[49 34 30],1.0,4
[38 27 22],1.0,2
[23 26 44],1.0,6
[33 42 53],1.0,3
[50 65 40],2.0,10
[66 41 43],1.0,2
[67 28 56],1.0,9
[42 44 39],1.0,4
[46 52 39],2.0,10
[68 32 54],1.0,3
[61 35 41],2.0,9
[32 47 29],1.0,9
[77 29 37],2.0,3
[72 73 59],1.0,3
[64 43 39],1.0,10
[39 55 41],1.0,9
[54 64 38],1.0,10
[23 40 18],2.0,7
[39 56 42],1.0,2
[49 31 21],1.0,5
[51 30 33],2.0,5
[59 71 56],1.0,3
[76 27 31],1.0,3
[22 37 25],2.0,7
[34 34 59],1.0,1
[48 50 31],1.0,10
[24 40 44],1.0,1
[24 23 40],1.0,6
[49 36 38],1.0,8
[33 41 25],1.0,5
[24 39 30],2.0,7
[61 62 25],1.0,3
[29 43 41],2.0,1
[39 53 18],1.0,5
[37 32 34],1.0,10
[40 51 57],1.0,1
[44 34 34],2.0,5
[60 26 51],1.0,1
[ 7 29 35],1.0,6
[31 56 44],2.0,1
[24 29 28],2.0,7
[41 27 30],1.0,4
[14 34 16],1.0,0
[43 36 52],2.0,10
[64 55 48],1.0,2
[44 35 58],1.0,3
[22 37 16],2.0,7
[47 55 24],1.0,3
[41 19 33],2.0,8
[55 68 56],1.0,3
[36 21 29],2.0,4
[33 22 25],1.0,5
[38 54 39],1.0,4
[38 34 59],1.0,1
[28 34 32],1.0,9
[46 63 49],1.0,2
[38 56 32],1.0,10
[55 57 32],1.0,10
[54 57 46],1.0,1
[28 47 46],1.0,3
[69 59 27],1.0,3
[42 54 49],2.0,10
[11 23 31],1.0,6
[25 13 20],1.0,0
[40 23 31],2.0,8
[33 53 34],1.0,2
[33 53 45],2.0,1
[29 36 18],2.0,7
[ 8 25 40],1.0,6
[49 46 36],1.0,1
[40 33 38],2.0,8
[52 45 43],1.0,2
[33 43 42],2.0,1
[59 57 38],1.0,9
[19 26 36],1.0,6
[24 40 24],2.0,7
[50 33 35],1.0,9
[54 31 50],1.0,1
[53 35 31],1.0,5
[38 46 39],1.0,2
[21 45 22],2.0,7
[20 13  0],1.0,0
[45 51 32],1.0,5
[27 34 27],2.0,4
[50 59 48],1.0,3
[55 56 44],2.0,10
[28 47 39],1.0,7
[21 47 19],2.0,7
[38 45 37],1.0,9
[42 28 29],1.0,2
[ 4 42 30],1.0,6
[29 40 26],2.0,7
[45 41 33],1.0,8
[21 34 22],1.0,6
[40 40 36],2.0,10
[61 50 32],1.0,10
[14 20 35],1.0,7
[26 42 51],1.0,1
[41 67 43],1.0,10
[53 47 48],2.0,10
[83 31 58],1.0,3
[17 22 28],1.0,6
[48 43 34],1.0,9
[11 38 27],2.0,7
[36 43 32],1.0,2
[51 26 18],1.0,5
[55 45 26],1.0,10
[15 27 26],2.0,7
[46 31 63],1.0,1
[67 33 40],2.0,3
[37 39 53],1.0,9
[58 31 45],1.0,9
[50 57 53],2.0,10
[62 49 47],1.0,2
[45 56 34],1.0,9
[35 46 37],1.0,4
[43 32 39],2.0,8
[27 48 38],1.0,4
[45 64 38],1.0,3
[42 51 47],2.0,1
[76 69 44],1.0,3
[43 40 39],2.0,10
[59 47 48],1.0,9
[38 21 27],2.0,8
[53 47 28],1.0,10
[12 27 40],1.0,6
[49 33 49],1.0,1
[65 67 55],1.0,3
[13 32 22],2.0,7
[59 31 57],1.0,3
[67 48 38],1.0,10
[28 44 27],1.0,8
[67 79 40],1.0,3
[43 55 35],2.0,1
[46 29 40],1.0,4
[46 36 55],1.0,9
[38 21 22],1.0,8
[67 22 31],1.0,3
[31 52 34],2.0,1
[58 45 44],2.0,10
[61 56 30],1.0,10
[46 27 40],1.0,1
[46 55 37],2.0,10
[54 41 31],1.0,3
[37 31 39],2.0,10
[30 48 55],1.0,3
[53 34 32],1.0,1
[30 24 41],1.0,4
[49 52 38],1.0,5
[45 53 53],2.0,10
[51 39 45],2.0,3
[69 48 37],1.0,3
[36 47 39],2.0,10
[36 28 39],1.0,5
[46 30 38],1.0,8
[63 63 43],1.0,10
[43 39 31],2.0,8
[58 52 36],1.0,3
[40 38 46],2.0,10
[48 60 58],1.0,3
[44 23 47],2.0,2
[59 50 23],1.0,3
[52 40 45],2.0,3
[42 36 45],1.0,9
[74 33 30],1.0,3
[34 40 26],1.0,8
[73 30 40],2.0,3
[31 50 39],1.0,8
[39 32 28],1.0,9
[28 40 30],1.0,5
[31 34 54],1.0,9
[49 52 57],1.0,3
[40 30 37],2.0,8
[54 54 38],1.0,5
[43 47 35],1.0,3
[63 59 47],1.0,2
[36 33 29],1.0,7
[31 43 42],1.0,9
[50 37 20],1.0,5
[17 37 29],1.0,6
[31 56 36],2.0,1
[53 55 47],1.0,3
[23 28 20],2.0,7
[44 29 46],1.0,9
[37 53 61],1.0,1
[77 63 55],1.0,3
[14 44 21],2.0,6
[62 42 47],1.0,2
[44 44 30],1.0,5
[14 41 22],2.0,7
[39 51 38],1.0,2
[35 40 38],1.0,4
[49 56 32],2.0,10
[39 40 28],1.0,4
[50 55 29],1.0,5
[43 31 47],2.0,10
[45 42 23],1.0,3
[39 10 36],1.0,4
[55 50 42],1.0,3
[63 23 47],1.0,2
[33 45 38],1.0,7
[42 19 24],2.0,8
[45 58 49],1.0,9
[32 43 45],2.0,1
[69 32 53],1.0,9
[23 38 33],2.0,7
[44 23 43],1.0,1
[ 9 23 20],1.0,7
[53 37 23],1.0,3
[37 29 27],1.0,5
[15 42 32],1.0,6
[13 46 27],2.0,7
[19  3 20],1.0,0
[78 63 47],1.0,3
[40 48 22],1.0,2
[25 39 30],2.0,7
[29 61 50],1.0,1
[56 51 53],2.0,10
[40 36 33],2.0,5
[23 29 23],1.0,6
[54 48 35],2.0,10
[44 21 48],1.0,1
[42 47 57],1.0,9
[15 41 16],2.0,7
[68 42 47],1.0,2
[47 48 40],2.0,10
[36 52 41],1.0,4
[71 37 43],2.0,3
[36 18 35],2.0,8
[58 51 56],1.0,1
[42 37 32],2.0,8
[15 25 44],1.0,6
[34 36 32],1.0,9
[67 36 46],2.0,3
[57 43 62],1.0,1
[42 33 29],2.0,8
[56 44 46],1.0,1
[36 34 27],1.0,9
[39 14 41],2.0,2
[48 51 44],1.0,2
[32 54 41],2.0,1
[27 40 33],1.0,6
[44 36 31],1.0,10
[49 66 39],2.0,10
[31 36 46],1.0,1
[31 60 39],1.0,1
[47 41 36],2.0,10
[47 53 62],1.0,1
[40 41 46],2.0,10
[54 37 33],1.0,2
[51 59 28],1.0,10
[30 44 56],1.0,1
[37 24 31],2.0,4
[57 49 47],2.0,10
[65 55 48],1.0,10
[46 52 37],2.0,10
[62 73 42],1.0,3
[17 32 26],1.0,4
[38 61 35],1.0,3
[52 23 35],2.0,5
[73 55 33],1.0,3
[36 45 45],2.0,1
[52 44 24],1.0,2
[56 51 47],1.0,9
[28 43 38],2.0,1
[35 34 51],1.0,9
[44 47 22],1.0,2
[55 31 38],2.0,3
[61 53 55],1.0,1
[43 40 43],1.0,1
[32 36 28],2.0,7
[33 55 33],1.0,5
[48 81 47],1.0,3
[59 70 29],1.0,3
[35 41 33],1.0,10
[66 36 35],1.0,9
[40 22 39],2.0,2
[59 51 48],1.0,9
[35 41 30],1.0,8
[20 38 15],2.0,7
[16 39 16],1.0,0
[57 56 49],1.0,1
[36 15 37],2.0,2
[48 24 18],1.0,5
[48 31 52],1.0,1
[34 17 30],1.0,4
[40 42 48],1.0,3
[29 41 39],2.0,1
[11 29 12],1.0,0
[ 6 36 15],1.0,7
[51 55 46],1.0,2
[23 49 38],1.0,7
[53 67 48],1.0,3
[55 55 40],2.0,10
[24 29 23],1.0,6
[54 45 34],1.0,9
[57 57 33],1.0,10
[40 61 60],1.0,3
[51 49 37],1.0,9
[36 20 32],1.0,7
[31 36 29],2.0,4
[61 59 24],1.0,3
[68 41 55],1.0,9
[43 37 41],2.0,10
[48 45 44],2.0,3
[43 23 60],1.0,1
[39 56 40],2.0,1
[62 34 40],2.0,9
[68 46 47],1.0,3
[52 62 43],1.0,3
[49 50 33],1.0,5
[31 38 29],2.0,7
[55 60 32],1.0,2
[53 58 41],2.0,10
[50 36 53],1.0,10
[33 39 59],1.0,9
[49 35 40],1.0,1
[78 78 45],1.0,3
[43 62 32],1.0,10
[74 36 38],1.0,10
[17 52 23],2.0,7
[60 45 43],1.0,9
[18 20 43],1.0,6
[14 35 32],2.0,7
[59 44 32],1.0,2
[63 52 36],1.0,9
[16 44 34],2.0,7
[61 40 52],1.0,9
[34 44 48],2.0,1
[53 21 45],1.0,1
[50 53 52],1.0,9
[24 47 18],2.0,7
[16 50 34],1.0,6
[46 30 26],1.0,5
[73 46 38],1.0,3
[44 38 30],2.0,8
[55 49 53],2.0,10
[38 52 34],1.0,8
[32 43 42],2.0,1
[20 49 19],2.0,7
[36 46 25],1.0,5
[42 49 39],2.0,1
[66 28 43],1.0,9
[ 6 38 27],1.0,6
[33 11 32],1.0,8
[48 45 58],1.0,3
[55 39 42],2.0,3
[20 22 22],1.0,7
[19 26 26],2.0,4
[37 47 28],1.0,7
[19 35 19],2.0,7
[ 4 35 23],1.0,6
[50 45 48],2.0,10
[17 18 27],1.0,6
[42 25 26],2.0,8
[14 25 41],1.0,6
[53 55 51],2.0,10
[18 44 23],2.0,7
[69 41 48],1.0,2
