index_of_pixel,label,source_of_pixel
[60 62 39],1.0,10
[75 46 53],1.0,3
[36 49 39],1.0,8
[39 48 49],2.0,1
[66 32 55],1.0,3
[68 47 27],1.0,10
[43 59 43],1.0,9
[34 40 46],1.0,2
[68 80 48],1.0,3
[32 39 41],1.0,2
[42 23 28],1.0,5
[39 44 29],2.0,8
[44 35 18],1.0,8
[78 24 33],1.0,3
[56 56 51],1.0,1
[36 37 25],1.0,8
[42 67 59],1.0,3
[39 33 30],1.0,8
[34 38 49],2.0,10
[23 43 36],2.0,7
[67 52 28],1.0,10
[40 39 30],2.0,8
[49 77 57],1.0,3
[50 53 24],1.0,5
[80 64 47],1.0,3
[53 25 18],1.0,5
[43 77 43],1.0,3
[40 40 23],2.0,8
[31 43 20],1.0,8
[31 43 27],1.0,9
[40 39 19],1.0,8
[32 47 56],1.0,3
[26 25 22],1.0,8
[51 55 25],1.0,5
[38 42 38],2.0,8
[26 19 31],2.0,8
[ 9 48 25],2.0,7
[76 68 45],1.0,3
[42 43 38],1.0,8
[50 43 20],1.0,5
[44 43 37],1.0,8
[39 38 22],1.0,8
[33 50 30],2.0,8
[34 40 25],1.0,8
[25 18 29],1.0,8
[39 70 52],1.0,3
[39 22 25],2.0,8
[41 57 44],1.0,9
[51 30 57],1.0,3
[ 9 31 36],1.0,6
[36 49 24],2.0,7
[75 37 52],2.0,3
[62 42 30],1.0,10
[30 47 15],2.0,7
[39 28 24],1.0,5
[56 58 51],1.0,1
[20 31 22],2.0,7
[66 32 51],2.0,3
[42 35 26],1.0,5
[54 33 49],1.0,1
[71 34 49],2.0,3
[43 61 48],1.0,3
[42 41 48],2.0,3
[16 50 20],2.0,7
[56 48 42],1.0,3
[27 49 15],2.0,7
[36 46 31],1.0,7
[59 84 45],1.0,3
[21 32 21],2.0,7
[54 53 51],1.0,3
[56 39 42],2.0,3
[68 29 48],2.0,3
[32 33 27],1.0,9
[48 48 59],1.0,3
[43 38 45],2.0,3
[28 32 20],2.0,7
[32 33 38],1.0,7
[67 29 48],2.0,3
[51 58 51],1.0,1
[50 76 39],1.0,3
[13 28 25],2.0,7
[44 33 44],2.0,3
[25 49 33],1.0,8
[50 73 36],1.0,3
[71 69 58],1.0,3
[54 42 47],2.0,3
[35 41 51],2.0,10
[55 55 39],1.0,1
[64 35 43],2.0,3
[65 33 53],2.0,3
[34 35 33],1.0,7
[32 39 15],2.0,7
[39 28 42],1.0,9
[43 74 49],1.0,3
[43 38 41],2.0,10
[34 22 29],1.0,5
[51 43 46],2.0,3
[23 54 29],2.0,7
[32 60 41],1.0,1
[69 39 46],2.0,3
[47 45 29],1.0,3
[41 22 22],1.0,5
[46 40 49],2.0,3
[41 44 54],2.0,10
[51 46 35],1.0,3
[43 43 22],1.0,5
[69 31 47],2.0,3
[49 68 54],1.0,3
[48 46 46],2.0,3
[21 49 15],2.0,7
[68 38 36],1.0,9
[27 25 22],1.0,7
[62 33 50],2.0,3
[32 29 57],1.0,1
[49 42 46],2.0,3
[40 32 19],1.0,5
[10 34 22],1.0,6
[32 24 28],1.0,5
[33 52 27],2.0,7
[36 24 34],2.0,5
[26 52 36],1.0,7
[31 38 29],1.0,9
[41 64 58],1.0,3
[73 40 42],2.0,3
[39 47 53],2.0,10
[57 26 35],1.0,9
[52 46 28],1.0,5
[29 38 22],2.0,7
[59 75 60],1.0,3
[26 30 34],2.0,7
[23 41 30],2.0,4
[42 49 33],1.0,3
[38 39 29],1.0,1
[80 28 36],2.0,3
[21 49 17],2.0,7
[65 31 48],2.0,3
[51 50 37],1.0,3
[40 22 50],1.0,9
[25 35 16],2.0,7
[31 34 32],1.0,9
[47 68 40],1.0,3
[30 37 23],2.0,7
[43 27 34],1.0,2
[34 37 26],2.0,7
[42 63 46],2.0,10
[39 40 26],1.0,10
[66 30 48],2.0,3
[34 32 36],1.0,9
[47 48 35],1.0,9
[34 54 26],2.0,7
[33 31 34],1.0,7
[52 39 53],2.0,3
[21 47 16],2.0,7
[61 44 29],1.0,10
[56 51 50],1.0,1
[56 32 51],2.0,3
[54 35 49],2.0,3
[34 35 31],1.0,7
[38 48 53],2.0,10
[35 28 39],1.0,9
[21 34 31],1.0,6
[64 35 39],2.0,3
[46 77 52],1.0,3
[68 51 41],1.0,9
[39 41 58],1.0,9
[54 56 30],1.0,3
[51 37 45],2.0,3
[30 41 57],1.0,1
[49 68 57],1.0,3
[30 37 35],1.0,9
[37 28 61],1.0,1
[42 33 27],1.0,5
[42 62 43],1.0,3
[40 36 38],2.0,8
[29 40 18],2.0,7
[66 27 46],2.0,3
[60 42 31],1.0,10
[47 70 56],1.0,3
[50 45 34],1.0,3
[40 50 27],1.0,9
[45 53 59],1.0,3
[47 39 29],1.0,10
[52 55 51],1.0,1
[21 32 23],2.0,7
[44 65 56],1.0,3
[19 14 17],2.0,0
[36 48 53],2.0,10
[19 37 22],1.0,6
[50 67 25],1.0,3
[25 53 25],2.0,7
[52 48 28],1.0,5
[63 28 48],2.0,3
[47 61 48],1.0,1
[11 27 28],1.0,6
[61 32 48],2.0,3
[38 31 40],1.0,9
[35 33 35],1.0,9
[54 30 32],2.0,5
[33 36 33],1.0,9
[56 50 29],1.0,2
[23 49 23],2.0,7
[57 40 40],2.0,3
[15 25 31],1.0,7
[46 53 36],1.0,9
[63 34 42],2.0,3
[31 45 16],2.0,7
[24 51 20],2.0,7
[51 50 49],1.0,1
[39 39 36],1.0,3
[45 60 49],2.0,10
[20 33 24],2.0,4
[37 23 18],1.0,8
[56 69 32],1.0,3
[53 55 30],1.0,3
[40 46 44],2.0,3
[52 41 32],1.0,5
[28 31 27],2.0,7
[69 38 53],2.0,3
[53 35 29],1.0,5
[57 36 47],2.0,3
[57 72 47],1.0,3
[44 72 52],1.0,3
[24 38 17],2.0,7
[30 30 29],1.0,5
[55 38 41],2.0,3
[38 52 42],2.0,10
[50 40 30],1.0,10
[37 34 37],1.0,9
[60 40 58],1.0,9
[45 39 49],2.0,3
[59 48 50],2.0,10
[56 50 43],1.0,3
[56 38 57],1.0,3
[73 34 52],2.0,3
[50 25 41],1.0,2
[53 36 41],2.0,3
[21 52 20],2.0,7
[68 33 32],1.0,3
[55 53 56],1.0,3
[58 47 51],1.0,3
[34 49 28],2.0,7
[71 71 49],1.0,3
[52 65 58],1.0,3
[50 54 27],1.0,3
[27 18 36],2.0,8
[25 47 16],2.0,7
[40 73 42],1.0,3
[23 46 42],1.0,6
[45 53 27],1.0,3
[46 73 60],1.0,3
[71 46 41],1.0,10
[37 39 42],1.0,3
[30 36 29],2.0,4
[51 41 46],1.0,1
[ 9 37 18],2.0,7
[53 58 48],1.0,1
[ 8 17  6],1.0,0
[34 44 36],1.0,7
[52 38 41],1.0,2
[22 17 46],1.0,6
[35 32 41],1.0,9
[46 42 58],1.0,3
[43 38 34],2.0,10
[67 36 34],1.0,3
[21 34 21],1.0,6
[51 42 43],2.0,3
[53 34 34],1.0,3
[33 58 36],2.0,1
[35 24 18],1.0,8
[19 36 42],1.0,6
[57 48 52],1.0,3
[57 40 43],2.0,3
[45 36 55],1.0,3
[24 29 20],2.0,7
[36 37 34],1.0,7
[44 72 53],1.0,3
[48 64 47],2.0,10
[44 52 60],1.0,3
[58 38 41],2.0,3
[41 59 44],2.0,10
[56 40 37],1.0,10
[58 58 42],1.0,3
[64 67 59],1.0,3
[22 29 23],2.0,7
[33 20 25],2.0,4
[50 47 37],1.0,3
[50 74 49],1.0,3
[41 29 22],1.0,2
[57 39 36],2.0,3
[58 53 28],1.0,10
[25 30 20],2.0,7
[ 5 31 29],2.0,7
[57 44 35],1.0,3
[60 34 49],2.0,3
[64 29 41],2.0,9
[11 41 15],2.0,7
[43 23 32],2.0,5
[67 27 49],2.0,3
[25 26 28],1.0,8
[40 38 36],1.0,9
[73 44 53],1.0,3
[48 46 41],2.0,3
[46 38 32],2.0,10
[54 31 46],2.0,3
[69 34 51],2.0,3
[17 15 11],1.0,0
[49 78 55],1.0,3
[36 48 48],2.0,10
[37 51 27],1.0,9
[52 63 47],2.0,10
[67 80 55],1.0,3
[44 45 45],2.0,3
[13 47 16],2.0,7
[42 27 26],1.0,5
[47 40 46],2.0,3
[34 45 27],2.0,7
[28 23 36],1.0,7
[12 34 33],2.0,7
[40 60 45],2.0,10
[53 32 27],1.0,5
[45 49 32],1.0,3
[63 30 39],2.0,3
[39 51 48],2.0,10
[67 72 42],1.0,3
[57 66 30],1.0,3
[58 42 47],2.0,3
[ 7 31 30],2.0,7
[54 47 27],1.0,10
[66 70 36],1.0,3
[43 34 35],2.0,5
[15 43 15],2.0,7
[24 52 20],2.0,7
[55 51 37],1.0,3
[59 51 53],2.0,10
[11 40 27],1.0,6
[58 53 36],1.0,3
[51 54 51],2.0,10
[60 46 38],1.0,2
[27 48 19],2.0,7
[24 23 26],2.0,4
[45 38 27],1.0,10
[66 36 50],2.0,3
[57 75 60],1.0,3
[77 34 51],2.0,3
[56 62 47],2.0,10
[64 49 32],1.0,10
[66 52 38],1.0,10
[55 44 51],2.0,3
[53 34 39],2.0,3
[52 60 46],1.0,1
[36 51 29],1.0,9
[75 37 31],1.0,3
[63 33 39],2.0,3
[14 35 28],1.0,6
[33 44 33],1.0,3
[67 70 51],1.0,3
[45 35 44],2.0,3
[44 60 43],1.0,3
[26 25 21],1.0,7
[41 31 23],1.0,4
[62 41 55],1.0,9
[46 44 27],1.0,3
[36 28 24],1.0,5
[17 19  8],1.0,0
[38 39 56],1.0,3
[74 40 44],2.0,3
[ 8 22  8],1.0,0
[50 40 33],2.0,10
[39 32 18],1.0,8
[52 69 56],1.0,3
[18 37 32],1.0,6
[54 35 37],1.0,5
[37 29 36],1.0,9
[57 69 35],1.0,3
[39 44 50],2.0,10
[63 39 60],1.0,3
[30 33 37],1.0,7
[16 27 30],2.0,7
[41 28 45],1.0,1
[42 44 31],1.0,3
[36 70 42],1.0,3
[46 48 33],1.0,5
[48 28 35],2.0,5
[50 29 42],2.0,3
[43 41 21],1.0,8
[50 42 56],1.0,3
[68 80 44],1.0,3
[37 35 48],2.0,10
[26 35 15],2.0,7
[69 70 57],1.0,3
[39 49 52],2.0,10
[37 21 28],1.0,7
[47 23 33],2.0,5
[76 62 60],1.0,3
[44 50 35],1.0,5
[53 29 23],1.0,5
[17 32 23],2.0,7
[43 50 33],1.0,3
[44 40 34],2.0,1
[68 77 34],1.0,3
[41 57 52],2.0,10
[29 22 15],1.0,7
[35 32 47],2.0,10
[39 54 42],2.0,10
[26 22 36],1.0,7
[57 51 49],2.0,10
[47 60 43],1.0,1
[52 54 48],1.0,3
[49 35 33],1.0,2
[14 47 23],2.0,6
[13 23 31],1.0,7
[54 57 45],1.0,1
[53 37 36],2.0,3
[35 47 33],1.0,3
[53 65 49],1.0,10
[69 73 44],1.0,3
[51 46 32],1.0,3
[48 44 39],1.0,5
[60 31 46],2.0,3
[46 23 41],2.0,2
[34 30 40],1.0,9
[53 23 32],2.0,5
[28 18 38],1.0,8
[68 37 33],1.0,3
[27 40 34],2.0,4
[53 54 46],2.0,10
[26 29 28],2.0,7
[61 48 34],1.0,10
[68 32 49],2.0,3
[62 30 34],1.0,3
[15 26 30],2.0,7
[15 11 18],2.0,0
[35 43 49],2.0,1
[57 41 48],2.0,3
[45 26 34],2.0,5
[32 39 38],2.0,5
[45 36 31],1.0,10
[73 37 48],2.0,3
[41 40 23],1.0,5
[36 37 35],2.0,1
[49 40 31],1.0,10
[47 20 34],2.0,5
[35 47 47],2.0,10
[75 33 53],2.0,3
[31 43 47],1.0,9
[28 39 17],2.0,7
[24 27 22],1.0,7
[47 23 38],2.0,5
[77 39 36],1.0,3
[60 44 36],1.0,3
[80 38 34],1.0,3
[52 64 33],2.0,10
[71 27 48],2.0,3
[39 30 50],1.0,9
[64 40 51],1.0,9
[24 26 28],2.0,7
[10 31 34],2.0,7
[45 33 38],2.0,5
[46 66 43],1.0,3
[45 48 40],1.0,3
[40 28 27],1.0,5
[58 59 23],1.0,3
[17 40 44],1.0,6
[28 48 38],1.0,9
[44 31 35],2.0,8
[53 32 36],2.0,5
[40 53 54],2.0,10
[54 45 35],1.0,3
[19 51 35],1.0,7
[29 33 46],1.0,6
[54 55 45],1.0,3
[19 14 16],2.0,0
[38 53 53],2.0,10
[30 30 56],1.0,1
[27 49 18],2.0,7
[51 53 30],1.0,5
[67 28 48],2.0,3
[29 49 57],1.0,1
[34 50 18],1.0,5
[50 43 40],2.0,3
[53 49 36],1.0,3
[72 46 41],1.0,10
[57 41 44],2.0,3
[55 46 28],1.0,10
[46 44 29],1.0,9
[32 44 28],2.0,7
[20 35 23],1.0,6
[43 37 19],1.0,5
[28 41 34],2.0,4
[32 34 16],2.0,7
[43 44 45],1.0,9
[56 36 30],1.0,3
[16 11 22],2.0,0
[44 45 34],1.0,5
[45 66 35],1.0,3
[63 45 25],1.0,3
[26 30 29],2.0,7
[60 47 27],1.0,10
[ 9 34 34],2.0,7
[27 34 16],2.0,7
[50 37 22],1.0,5
[74 30 52],2.0,3
[57 37 36],1.0,2
[74 31 29],1.0,3
[19 43 18],2.0,7
[48 50 29],1.0,9
[26 20 38],1.0,7
[39 58 45],1.0,9
[35 32 20],1.0,5
[54 66 46],1.0,3
[56 37 38],2.0,3
[15 29 25],2.0,6
[36 47 40],1.0,2
[56 73 50],1.0,3
[47 67 53],1.0,3
[40 27 34],1.0,2
[35 27 36],1.0,7
[37 33 39],1.0,9
[59 45 25],1.0,3
[57 55 43],1.0,1
[63 33 40],2.0,3
[62 50 48],1.0,10
[36 25 19],1.0,8
[37 23 28],1.0,5
[53 61 45],1.0,3
[47 23 57],1.0,9
[46 58 55],1.0,3
[18 14 14],1.0,0
[47 25 34],1.0,8
[44 77 51],1.0,3
[39 41 47],2.0,10
[42 74 56],1.0,3
[35 29 40],2.0,10
[39 29 29],1.0,9
[50 61 55],1.0,3
[55 50 27],1.0,10
[63 41 32],1.0,10
[53 58 33],2.0,10
[64 29 35],1.0,9
[63 78 42],1.0,3
[51 15 47],1.0,2
[77 26 49],2.0,3
[31 59 38],1.0,1
[61 36 59],1.0,9
[52 47 28],1.0,3
[35 56 50],2.0,10
[47 42 27],1.0,10
[54 35 59],1.0,3
[61 51 47],1.0,10
[37 26 23],1.0,5
[14 36 43],1.0,6
[35 48 30],1.0,7
[25 54 34],1.0,8
[ 8 21 34],1.0,6
[33 22 41],2.0,2
[37 48 39],2.0,10
[46 44 34],2.0,1
[58 44 35],1.0,10
[74 75 42],1.0,3
[50 39 40],2.0,3
[25 41 27],2.0,4
[45 29 24],1.0,5
[29 41 19],2.0,7
[26 32 23],2.0,4
[57 39 43],1.0,1
[76 40 37],1.0,3
[20 20 40],1.0,6
[10 19 45],1.0,6
[22 30 25],2.0,7
[48 32 47],1.0,9
[56 32 52],2.0,3
[36 46 47],2.0,10
[54 51 27],1.0,3
[59 22 35],1.0,9
[36 39 29],1.0,1
[71 79 37],1.0,3
[40 25 29],2.0,8
[35 40 21],1.0,5
[54 58 40],1.0,3
[57 53 50],1.0,1
[35 48 44],2.0,10
[18 52 32],1.0,7
[62 39 52],2.0,3
[33 54 59],1.0,1
[55 69 56],1.0,3
[17 29 31],2.0,7
[37 41 33],1.0,7
[52 34 29],1.0,5
[64 54 46],1.0,2
[31 37 30],2.0,7
[49 39 29],1.0,10
[50 28 51],1.0,1
[55 44 43],1.0,1
[19 31 42],1.0,6
[80 25 49],1.0,3
[ 8 30 39],1.0,6
[33 39 27],1.0,1
[65 49 31],1.0,10
[26 52 26],2.0,7
[37 39 33],1.0,7
[15 23 20],1.0,7
[39 41 51],2.0,10
[24 23 13],1.0,0
[61 46 38],1.0,3
[39 63 58],1.0,3
[50 39 57],1.0,3
[62 27 34],1.0,9
[64 34 36],2.0,9
[75 39 47],1.0,3
[15 36 25],2.0,6
[52 56 35],1.0,1
[36 51 50],2.0,10
[37 23 36],2.0,5
[34 32 40],2.0,10
[57 54 30],1.0,10
[13 29 34],2.0,7
[13 21 33],1.0,7
[81 37 44],2.0,3
[40 24 34],2.0,5
[17 45 25],2.0,6
[57 26 39],2.0,9
[49 49 27],1.0,10
[57 61 24],1.0,3
[45 30 24],2.0,8
[26 50 22],2.0,7
[46 37 23],1.0,5
[49 32 17],1.0,5
[54 44 39],1.0,5
[53 52 27],1.0,5
[34 37 35],1.0,9
[46 49 33],2.0,1
[69 21 39],1.0,3
[46 22 45],2.0,2
[42 63 33],1.0,3
[71 27 52],2.0,3
[37 26 39],1.0,1
[ 9 36 28],1.0,6
[38 41 38],2.0,3
[66 56 30],1.0,10
[29 44 20],2.0,7
[28 49 17],2.0,7
[76 29 52],2.0,3
[56 69 26],1.0,3
[44 37 53],2.0,10
[52 61 52],2.0,10
[23 18 25],1.0,6
[46 22 37],2.0,5
[32 39 23],1.0,5
[56 79 37],1.0,3
[74 62 51],1.0,3
[51 52 26],1.0,10
[35 46 34],1.0,3
[24 33 37],2.0,7
[66 45 31],1.0,10
[32 41 20],2.0,7
[56 44 27],1.0,10
[16 18 29],1.0,7
[37 42 50],1.0,1
[38 31 36],1.0,9
[33 36 36],1.0,9
[20 17 29],1.0,7
[43 37 33],2.0,10
[17 46 44],1.0,6
[75 29 49],2.0,3
[33 44 25],1.0,5
[52 26 31],2.0,5
[46 17 26],1.0,8
[51 59 39],1.0,1
[47 55 34],1.0,3
[64 34 47],2.0,3
[65 37 58],1.0,9
[10 35 23],2.0,7
[44 42 44],2.0,3
[43 34 24],1.0,5
[41 66 35],1.0,3
[34 42 25],2.0,7
[39 22 35],2.0,5
[57 80 53],1.0,3
[19 24 35],1.0,7
[ 5 30 29],2.0,7
[65 38 42],2.0,3
[38 25 32],2.0,5
[47 22 47],2.0,2
[73 33 48],2.0,3
[23 24 23],2.0,4
[34 14 39],1.0,8
[47 35 55],1.0,9
[44 74 31],1.0,3
[20 49 26],2.0,7
[40 59 40],2.0,10
[37 20 33],1.0,7
[51 75 60],1.0,3
[55 66 49],1.0,3
[24 34 19],2.0,7
[37 68 33],1.0,3
[30 28 34],2.0,4
[31 41 33],1.0,9
[27 53 28],2.0,7
[48 50 26],1.0,5
[29 51 34],2.0,1
[39 58 42],2.0,10
[32 44 34],1.0,7
[63 30 37],2.0,3
[36 43 49],2.0,10
[55 37 32],1.0,2
[68 53 27],1.0,3
[58 27 41],2.0,9
[17 47 25],2.0,6
[ 9 27 10],1.0,0
[44 35 35],2.0,5
[36 52 36],2.0,10
[53 57 41],1.0,1
[18 42 45],1.0,6
[70 37 55],1.0,3
[28 44 21],2.0,7
[52 50 37],1.0,2
[59 36 49],2.0,3
[35 45 48],2.0,10
[46 32 46],1.0,10
[12 52 28],2.0,7
[42 46 46],2.0,3
[58 55 47],2.0,10
[75 40 48],2.0,3
[52 47 31],1.0,3
[57 83 43],1.0,3
[39 63 54],1.0,3
[55 57 43],1.0,1
[61 59 57],1.0,3
[57 38 54],1.0,3
[29 23 22],1.0,8
[49 82 57],1.0,3
[ 8 30 27],1.0,6
[14 28 31],1.0,6
[39 16 18],1.0,8
[36 62 40],1.0,1
[64 47 35],1.0,10
[49 58 50],1.0,1
[67 61 28],1.0,3
[79 67 52],1.0,3
[24 26 22],1.0,7
[42 55 42],1.0,3
[63 55 26],1.0,10
[60 50 44],1.0,10
[72 45 30],1.0,3
[23 41 27],1.0,8
[54 58 46],1.0,1
[36 48 39],2.0,10
[47 33 58],1.0,9
[30 33 33],1.0,9
[22 22 36],1.0,7
[ 8 33 36],1.0,7
[47 45 58],1.0,3
[34 40 37],1.0,3
[45 48 35],1.0,2
[76 64 52],1.0,3
[63 88 51],1.0,3
[44 37 28],2.0,8
[50 39 41],1.0,1
[47 48 41],1.0,9
[45 64 40],1.0,3
[58 51 33],1.0,10
[62 70 35],1.0,3
[31 41 30],2.0,7
[44 54 20],1.0,5
[22 36 39],1.0,6
[17 14  4],1.0,0
[27 49 27],1.0,5
[64 49 30],1.0,10
[20 50 24],2.0,7
[37 36 30],1.0,7
[43 64 37],1.0,3
[18 42 17],2.0,7
[45 35 33],1.0,1
[53 36 26],1.0,10
[53 40 31],1.0,3
[54 25 33],1.0,2
[44 68 34],1.0,3
[27 42 49],1.0,1
[34 36 33],1.0,10
[67 35 42],2.0,9
[13 30 29],2.0,7
[16 47 42],1.0,6
[38 57 39],1.0,3
[45 32 26],2.0,8
[47 26 25],1.0,5
[64 42 55],1.0,9
[68 50 40],1.0,9
[47 26 32],1.0,8
[68 23 49],1.0,9
[47 74 46],1.0,3
[70 26 53],2.0,3
[60 57 33],1.0,2
[74 59 39],1.0,3
[37 58 45],1.0,9
[37 49 27],2.0,7
[19 48 23],1.0,6
[38 34 45],2.0,10
[62 30 37],2.0,3
[60 45 34],1.0,3
[23 22 33],1.0,7
[16 36 21],1.0,6
[35 71 41],1.0,3
[44 40 22],1.0,5
[50 44 27],1.0,5
[20 50 21],2.0,7
[37 51 37],1.0,3
[21 40 39],1.0,7
[45 51 45],1.0,3
[53 49 28],1.0,10
[39 25 40],1.0,1
[52 57 44],2.0,10
[ 9 32 36],1.0,7
[74 19 48],1.0,3
[37 48 46],1.0,2
[43 42 30],1.0,3
[33 18 39],2.0,2
[41 40 31],1.0,10
[31 53 40],1.0,9
[48 47 44],2.0,3
[56 43 52],2.0,10
[10 30 33],1.0,7
[34 42 34],1.0,10
[41 35 34],2.0,5
[52 67 37],1.0,10
[50 58 36],1.0,3
[49 62 47],2.0,10
[38 43 30],1.0,9
[34 51 35],1.0,10
[53 34 35],1.0,2
[51 60 36],1.0,3
[44 47 32],1.0,5
[59 41 39],1.0,10
[30 29 37],2.0,5
[68 36 40],2.0,3
[56 43 24],1.0,2
[30 35 44],1.0,6
[15 27  4],1.0,0
[41 34 35],2.0,5
[70 45 38],1.0,10
[49 46 27],1.0,10
[59 34 59],1.0,3
[ 8 41 30],2.0,7
[37 51 36],1.0,2
[41 31 34],1.0,10
[56 44 33],1.0,3
[58 82 43],1.0,3
[17 33 25],2.0,6
[66 36 37],2.0,9
[51 36 41],2.0,3
[45 27 27],2.0,8
[49 27 20],1.0,5
[55 56 52],2.0,10
[30 32 55],1.0,1
[63 26 49],2.0,3
[59 34 42],2.0,3
[66 37 41],2.0,3
[31 50 33],1.0,7
[64 30 36],2.0,9
[77 31 32],1.0,3
[38 56 37],2.0,10
[34 38 25],2.0,7
[34 56 50],1.0,10
[48 54 54],2.0,10
[70 33 49],2.0,3
[34 22 44],2.0,2
[28 39 24],2.0,7
[63 32 33],1.0,2
[44 48 30],1.0,10
[47 43 41],1.0,9
[31 35 31],2.0,4
[55 54 53],2.0,10
[32 41 36],1.0,9
[52 28 36],1.0,9
[67 35 37],2.0,3
[46 74 41],1.0,3
[57 40 45],2.0,3
[43 60 43],2.0,10
[61 33 38],2.0,9
[ 8 25 26],2.0,7
[58 41 39],1.0,10
[58 47 48],2.0,10
[53 25 33],1.0,9
[38 48 36],1.0,3
[59 37 41],2.0,9
[58 46 39],1.0,10
[50 37 51],2.0,3
[53 43 31],1.0,3
[11 46 27],2.0,7
[61 76 55],1.0,3
[33 44 44],2.0,1
[39 40 24],1.0,5
[47 42 32],2.0,10
[55 58 35],1.0,10
[17 33 15],2.0,7
[38 39 35],2.0,5
[25 22 27],2.0,4
[28 39 35],2.0,5
[57 51 54],2.0,10
[39 44 17],1.0,5
[47 29 46],1.0,10
[63 37 52],2.0,3
[48 18 40],2.0,2
[10 41 17],2.0,7
[54 33 45],2.0,3
[16 14 34],1.0,6
[58 52 55],1.0,3
[55 24 57],1.0,9
[52 34 46],1.0,9
[61 61 36],1.0,10
[45 63 41],2.0,10
[38 64 34],1.0,3
[35 43 48],2.0,10
[28 47 39],1.0,7
[59 32 50],1.0,9
[45 38 33],1.0,5
[39 33 48],1.0,9
[43 61 41],2.0,1
[42 15 32],1.0,8
[70 72 59],1.0,3
[42 38 40],2.0,10
[47 29 28],2.0,8
[76 34 49],2.0,3
[39 43 58],1.0,1
[32 20 24],2.0,4
[ 6 31 33],1.0,6
[62 60 44],1.0,10
[54 31 41],2.0,3
[29 39 41],1.0,1
[10 44 22],2.0,7
[47 60 41],1.0,1
[55 57 36],1.0,3
[25 44 30],1.0,6
[ 7 38 27],1.0,6
[57 61 35],1.0,10
[63 29 42],2.0,9
[63 46 53],1.0,10
[27 22 25],2.0,4
[32 44 42],2.0,10
[52 53 49],2.0,10
[60 48 33],1.0,10
[40 43 26],1.0,10
[24 21 23],2.0,4
[35 41 49],2.0,1
[26 49 36],2.0,1
[34 29 33],2.0,5
[29 51 23],2.0,7
[ 5 44 42],1.0,6
[47 32 41],2.0,3
[60 52 31],1.0,10
[50 21 37],2.0,5
[36 52 39],2.0,10
[31 39 27],1.0,9
[15 24 27],1.0,7
[38 31 45],1.0,9
[21 41 16],2.0,7
[43 64 46],2.0,10
[34 31 27],1.0,9
[38 44 46],1.0,2
[46 21 44],2.0,2
[75 62 59],1.0,3
[57 53 43],1.0,3
[43 49 37],1.0,5
[39 37 26],1.0,1
[57 30 32],1.0,3
[31 17 34],2.0,8
[41 54 53],2.0,10
[71 43 42],1.0,10
[48 32 18],1.0,5
[38 52 54],2.0,10
[51 50 28],1.0,5
[47 52 42],1.0,1
[30 42 46],1.0,6
[57 55 34],1.0,10
[63 52 42],1.0,2
[ 9 37 34],2.0,7
[54 61 37],1.0,10
[73 40 37],1.0,3
[61 39 33],1.0,9
[14 33 38],1.0,6
[60 35 33],1.0,3
[47 28 18],1.0,5
[13 35 16],2.0,7
[52 32 21],1.0,5
[40 32 39],1.0,7
[ 8 26 27],1.0,6
[39 60 36],2.0,1
[28 34 54],1.0,1
[56 50 32],1.0,3
[43 59 35],1.0,9
[70 50 42],1.0,10
[63 57 41],1.0,10
[27 29 36],1.0,7
[45 65 28],1.0,3
[43 29 23],1.0,2
[64 66 49],1.0,2
[65 51 32],1.0,10
[10 15  9],1.0,0
[70 69 47],1.0,3
[56 49 23],1.0,2
[17 12  2],1.0,0
[62 47 44],1.0,2
[61 21 49],1.0,9
[32 45 19],1.0,5
[12 44 23],2.0,7
[45 28 46],1.0,9
[ 4 42 28],1.0,7
[64 46 34],1.0,3
[56 76 44],1.0,3
[17 28 34],2.0,7
[49 57 57],1.0,3
[44 24 23],2.0,8
[37 45 47],1.0,2
[34 22 56],1.0,9
[75 21 47],1.0,3
[62 38 55],1.0,3
[67 23 32],1.0,3
[58 31 49],1.0,9
[62 62 35],1.0,3
[53 49 20],1.0,5
[ 8 32 40],1.0,6
[31 43 56],1.0,1
[56 53 38],1.0,3
[46 68 48],1.0,10
[40 38 35],1.0,3
[20 21 32],1.0,8
[48 23 41],1.0,2
[60 46 50],2.0,10
[17 38 32],1.0,6
[74 56 37],1.0,3
[39 40 40],2.0,10
[27 45 47],1.0,9
[48 21 43],1.0,9
[49 70 53],1.0,3
[48 45 32],1.0,5
[30 51 39],1.0,7
[57 38 33],1.0,2
[67 74 45],1.0,3
[ 7 20  1],1.0,0
[12 42 25],2.0,6
[67 45 38],1.0,3
[36 47 29],1.0,10
[55 79 45],1.0,3
[37 35 58],1.0,9
[35 21 19],1.0,8
[32 55 40],1.0,10
[44 30 36],2.0,10
[22 42 31],1.0,6
[74 44 36],1.0,3
[34 45 34],1.0,9
[57 33 53],1.0,9
[42 41 33],1.0,3
[36 44 47],2.0,10
[36 55 40],2.0,10
[54 50 38],1.0,3
[42 24 25],1.0,5
[40 27 31],1.0,4
[68 28 44],2.0,3
[57 49 24],1.0,3
[44 25 27],1.0,5
[34 40 36],1.0,7
[30 32 32],2.0,5
[24 28 26],2.0,4
[55 53 28],1.0,2
[63 33 35],1.0,9
[44 43 59],1.0,3
[51 31 56],1.0,3
[25 49 35],1.0,4
[38 21 35],1.0,7
[30 33 45],1.0,6
[38 33 45],1.0,9
[27 54 39],2.0,1
